f554|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for any neurological disorder, motor neuron disease or muscular dystrophy (for example, Huntington’s disease, Parkinson’s disease, multiple sclerosis or Alzheimer’s disease)?|""
f555|Medical Questions - Spouse|Diagnosis|""
f556|Medical Questions - Spouse|Age at diagnosis|""
f557|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for polycystic kidneys?|""
f558|Medical Questions - Spouse|Age at diagnosis|""
f559|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for retinitis pigmentosa?|""
f560|Medical Questions - Spouse|Age at diagnosis|""
f561|Medical Questions - Spouse|Have two or more direct family members (mother, father, siblings), whether alive or deceased, been diagnosed or treated for diabetes?|""
f562|Medical Questions - Spouse|Diagnosis|""
f563|Medical Questions - Spouse|Age at diagnosis|""
f564|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for any psychiatric disorders, for example schizophrenia, bipolar mood disorder or depression?|""
f565|Medical Questions - Spouse|Diagnosis|""
f566|Medical Questions - Spouse|Age at diagnosis|""
f567|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for any other familial diseases not mentioned above?|""
f568|Medical Questions - Spouse|Daignosis|""
f569|Medical Questions - Spouse|Age at diagnosis|""
f48|Current Doctor|Initials|""
f128|Current Doctor|Surname|""
f129|Current Doctor|Tel|""
f130|Current Doctor|Years|""
f131|Current Doctor|Current outpatient clinic|""
f614|Current Doctor|Previous Doctor Initials|""
f615|Current Doctor|Previous Doctor Surname|""
f616|Current Doctor|Previous Doctor Tel|""
f617|Current Doctor|Previous Doctor Years|""
f618|Current Doctor|Previous Outpatient Clinic|""
f156|Lifestyle and Occupation - Principal Life|Please confirm the number of times per day you vape, use e-cigarettes or any tobacco product?|""
f157|Lifestyle and Occupation - Principal Life|If "I smoked before but have stopped", please provide date:|""
f158|Lifestyle and Occupation - Principal Life|On Average, how frequently do you consume alcohol|""
f371|Lifestyle and Occupation - Principal Life|On average, how many units do you consume per week? (nr of units)|""
f180|Lifestyle and Occupation - Principal Life|Do you have or have you ever had an alcohol problem?|""
f387|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f159|Lifestyle and Occupation - Principal Life|Did you habitually drink more in the past?|""
f388|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f160|Lifestyle and Occupation - Principal Life|Have you ever been advised to reduce your alcohol consumption?|""
f389|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f161|Lifestyle and Occupation - Principal Life|Have you ever been charged with drunken driving?|""
f390|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f162|Lifestyle and Occupation - Principal Life|Have you ever used anabolic steroids for any reason?|""
f391|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f163|Lifestyle and Occupation - Principal Life|Have you ever used any drugs, for example cannabis (including cannabis oil), cocaine, heroin or ecstasy for any reason? If Yes, please provide more information.|""
f164|Lifestyle and Occupation - Principal Life|More information on drug use:|""
f165|Lifestyle and Occupation - Principal Life|Do you participate in any hazardous pursuits, for example underwater diving, private aviation, skydiving, rock climbing or motocross? If Yes, please provide more information.|""
f166|Lifestyle and Occupation - Principal Life|More information about hazardous pursuits:|""
f152|Lifestyle and Occupation - Principal Life|Have you ever engaged in, been found guilty of, or charged with illegal activities|""
f392|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f167|Lifestyle and Occupation - Principal Life|Do you, for any reason, plan on spending any time outside South Africa, now or in the future, other than for recreation or holiday? If Yes, please provide more information.|""
f168|Lifestyle and Occupation - Principal Life|More information regarding spending time outside SA for other than holiday:|""
f169|Lifestyle and Occupation - Principal Life|Highest Education|""
f170|Lifestyle and Occupation - Principal Life|Gross Monthly Salary:|""
f171|Lifestyle and Occupation - Principal Life|Nominated Occupaiton:|""
f172|Lifestyle and Occupation - Principal Life|Employer:|""
f173|Lifestyle and Occupation - Principal Life|Industry of operation or employment:|""
f174|Lifestyle and Occupation - Principal Life|Brief description of your Occupation:|""
f175|Lifestyle and Occupation - Principal Life|Does your occupation have any associated risks, for example, infrequent or regular underground work, exposure to harmful chemicals, fumes or radiation, working at heights or on unstable terrain and exposure to low- or high-voltage electrical current?|""
f176|Lifestyle and Occupation - Principal Life|If Yes, please provide more information.|""
f372|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Desk bound and office bound tasks (Data capturing, filing)|""
f373|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff within the office (Admin manager, call center manager)|""
f374|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Travelling -please do not include travelling from home to work (Driver, visiting clients)|""
f375|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff on site, in factory or during field work (Building contractor, factory foreman, storeroom supervisor)|""
f376|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Light manual work that requires extensive manual dexterity (Hairdresser, teacher, jeweller)|""
f377|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Moderate Manual Work (Supermarket shelf packer, plumber, electrician, mechanic)|""
f378|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Heavy Manual work (Miner, farrier, diesel mechanic)|""
f379|Lifestyle and Occupation - Principal Life|Does your industry include importing or exporting goods and services? (compulsory)|""
f380|Lifestyle and Occupation - Principal Life|Are you a domestic prominent influential person / foreign prominent public official? (compulsory)|""
f381|Lifestyle and Occupation - Principal Life|Source of funds (compulsory)|""
f382|Lifestyle and Occupation - Principal Life|Description of "Source of funds" - Other|""
f383|Lifestyle and Occupation - Principal Life|Source of wealth (compulsory)|""
f151|Lifestyle and Occupation - Principal Life|Is the principal life or owner insolvent|""
f384|Lifestyle and Occupation - Principal Life|If yes, provide details|""
f385|Lifestyle and Occupation - Principal Life|Have you ever engaged in, been found guilty of, or been charged with illegal activities, such as fraud, bribery, corruption, theft, drug trafficking, extortion, gangsterism or robbery (armed or not)?|""
f386|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f570|Lifestyle and Occupation - Principal Life|Is the life assured self employed?|""
f571|Lifestyle and Occupation - Principal Life|Company Name|""
f572|Lifestyle and Occupation - Principal Life|If self employed, how many owners does your business have?|""
f573|Lifestyle and Occupation - Principal Life|Are there any other occupations that you are involved or may become involved in?|""
f574|Lifestyle and Occupation - Principal Life|If 'yes', please provide details|""
f575|Lifestyle and Occupation - Principal Life|Is there any direct or indirect hazard associated with your current occupation?|""
f576|Lifestyle and Occupation - Principal Life|If Yes, Provide details|""
f577|Lifestyle and Occupation - Principal Life|Have you been engaged in your present occupation for less than 12 months?|""
f578|Lifestyle and Occupation - Principal Life|Is the physical address of your employer outside of South Africa?|""
f579|Lifestyle and Occupation - Principal Life|During the past three years, have you been absent from work for a continuous period of more than seven days as a result of accident or sickness?|""
f580|Lifestyle and Occupation - Principal Life|Please give the date|""
f393|Lifestyle and Occupation - Spouse|Please confirm the number of times per day you vape, use e-cigarettes or any tobacco product?|""
f394|Lifestyle and Occupation - Spouse|If "I smoked before but have stopped", please provide date:|""
f395|Lifestyle and Occupation - Spouse|On Average, how frequently do you consume alcohol|""
f396|Lifestyle and Occupation - Spouse|On average, how many units do you consume per week? (nr of units)|""
f397|Lifestyle and Occupation - Spouse|Do you have or have you ever had an alcohol problem?|""
f398|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f399|Lifestyle and Occupation - Spouse|Did you habitually drink more in the past?|""
f400|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f401|Lifestyle and Occupation - Spouse|Have you ever been advised to reduce your alcohol consumption?|""
f402|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f403|Lifestyle and Occupation - Spouse|Have you ever been charged with drunken driving?|""
f404|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f405|Lifestyle and Occupation - Spouse|Have you ever used anabolic steroids for any reason?|""
f406|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f407|Lifestyle and Occupation - Spouse|Have you ever used any drugs, for example cannabis (including cannabis oil), cocaine, heroin or ecstasy for any reason? If Yes, please provide more information.|""
f408|Lifestyle and Occupation - Spouse|More information on drug use:|""
f409|Lifestyle and Occupation - Spouse|Do you participate in any hazardous pursuits, for example underwater diving, private aviation, skydiving, rock climbing or motocross? If Yes, please provide more information.|""
f410|Lifestyle and Occupation - Spouse|More information about hazardous pursuits:|""
f411|Lifestyle and Occupation - Spouse|Have you ever engaged in, been found guilty of, or charged with illegal activities|""
f412|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f413|Lifestyle and Occupation - Spouse|Do you, for any reason, plan on spending any time outside South Africa, now or in the future, other than for recreation or holiday? If Yes, please provide more information.|""
f414|Lifestyle and Occupation - Spouse|More information regarding spending time outside SA for other than holiday:|""
f415|Lifestyle and Occupation - Spouse|Highest Education|""
f416|Lifestyle and Occupation - Spouse|Gross Monthly Salary:|""
f417|Lifestyle and Occupation - Spouse|Nominated Occupation:|""
f418|Lifestyle and Occupation - Spouse|Employer:|""
f419|Lifestyle and Occupation - Spouse|Industry of operation or employment:|""
f420|Lifestyle and Occupation - Spouse|Brief description of your Occupation:|""
f421|Lifestyle and Occupation - Spouse|Does your occupation have any associated risks, for example, infrequent or regular underground work, exposure to harmful chemicals, fumes or radiation, working at heights or on unstable terrain and exposure to low- or high-voltage electrical current?|""
f422|Lifestyle and Occupation - Spouse|If Yes, please provide more information.|""
f423|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Desk bound and office bound tasks (Data capturing, filing)|""
f424|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff within the office (Admin manager, call center manager)|""
f425|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Travelling -please do not include travelling from home to work (Driver, visiting clients)|""
f426|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff on site, in factory or during field work (Building contractor, factory foreman, storeroom supervisor)|""
f427|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Light manual work that requires extensive manual dexterity (Hairdresser, teacher, jeweller)|""
f428|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Moderate Manual Work (Supermarket shelf packer, plumber, electrician, mechanic)|""
f429|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Heavy Manual work (Miner, farrier, diesel mechanic)|""
f430|Lifestyle and Occupation - Spouse|Have you ever engaged in, been found guilty of, or been charged with illegal activities, such as fraud, bribery, corruption, theft, drug trafficking, extortion, gangsterism or robbery (armed or not)?|""
f431|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f581|Lifestyle and Occupation - Spouse|Is the life assured self employed?|""
f582|Lifestyle and Occupation - Spouse|Company Name|""
f583|Lifestyle and Occupation - Spouse|If self employed, how many owners does your business have?|""
f584|Lifestyle and Occupation - Spouse|Are there any other occupations that you are involved or may become involved in?|""
f585|Lifestyle and Occupation - Spouse|If 'yes', please provide details|""
f586|Lifestyle and Occupation - Spouse|Is there any direct or indirect hazard associated with your current occupation?|""
f587|Lifestyle and Occupation - Spouse|If Yes, Provide details|""
f588|Lifestyle and Occupation - Spouse|Have you been engaged in your present occupation for less than 12 months?|""
f589|Lifestyle and Occupation - Spouse|Is the physical address of your employer outside of South Africa?|""
f590|Lifestyle and Occupation - Spouse|During the past three years, have you been absent from work for a continuous period of more than seven days as a result of accident or sickness?|""
f591|Lifestyle and Occupation - Spouse|Please give the date|""
f592|Children or Dependants|Child 1: Name|""
f593|Children or Dependants|Child 1: Surname|""
f594|Children or Dependants|Child 1: ID / Passport Number|""
f595|Children or Dependants|Child 1: Date of Birth|""
f596|Children or Dependants|Child 1: Sex|""
f597|Children or Dependants|Child 2: Name|""
f598|Children or Dependants|Child 2: Surname|""
f599|Children or Dependants|Child 2: ID / Passport Number|""
f600|Children or Dependants|Child 1: Date of Birth|""
f601|Children or Dependants|Child 1: Sex|""
f602|Children or Dependants|Child 3: Name|""
f603|Children or Dependants|Child 3: Surname|""
f604|Children or Dependants|Child 3: ID / Passport Number|""
f605|Children or Dependants|Child 3: Date of Birth|""
f606|Children or Dependants|Child 3: Sex|""
f607|Children or Dependants|Child 4: Name|""
f608|Children or Dependants|Child 4: Surname|""
f609|Children or Dependants|Child 4: ID / Passport Number|""
f610|Children or Dependants|Child 4: Date of Birth|""
f611|Children or Dependants|Child 4: Sex|""
f41|Banking Details|Accountholder Name|""
f42|Banking Details|Bank Name|""
f51|Banking Details|Branch Name|""
f52|Banking Details|Branch Code|""
f53|Banking Details|Account Number|""
f54|Banking Details|Account Type|""
f2050|Dependants|Title|null
f2051|Dependants|Initials|null
f2052|Dependants|Surname|null
f2053|Dependants|First name(s) (as per identity document)|null
f2054|Dependants|Preferred name|null
f2056|Dependants|Date of birth|"19700101"
f2057|Dependants|ID or passport number|null
f2058|Dependants|Country of issue|null
f2059|Dependants|Relationship to main member (For example, mother, child etc. Where your child is not your biological child, please state relationship, i.e. adopted child, foster child. Please provide legal proof)|null
f2060|Dependants|If your dependant is 21 years and older, are they: Married?|"Yes"
f2061|Dependants|If your dependant is 21 years and older, are they: Financially dependent on you?|"Yes"
f2062|Dependants|Does your dependant earn an income?|"Yes"
f2063|Dependants|How much does your dependant earn each month?|null
f2064|Dependants|Does your dependant’s spouse earn an income?|"Yes"
f2065|Dependants|How much does your dependant’s spouse earn each month?|null
f2066|Dependants|Title|null
f2067|Dependants|Initials|null
f2068|Dependants|Surname|null
f2069|Dependants|First name(s) (as per identity document)|null
f2070|Dependants|Preferred name|null
f2072|Dependants|Date of birth|"19700101"
f2073|Dependants|ID or passport number|null
f2074|Dependants|Country of issue|null
f2075|Dependants|Relationship to main member (For example, mother, child etc. Where your child is not your biological child, please state relationship, i.e. adopted child, foster child. Please provide legal proof)|null
f2076|Dependants|If your dependant is 21 years and older, are they: Married|"Yes"
f2077|Dependants|If your dependant is 21 years and older, are they: Financially dependant on you?|"Yes"
f2078|Dependants|Does your dependant earn an income?|"Yes"
f2079|Dependants|How much does your dependant earn each month?|null
f2080|Dependants|Does your dependant’s spouse earn an income?|"Yes"
f2081|Dependants|How much does your dependant’s spouse earn each month?|null
f2082|Dependants|Title|null
f2083|Dependants|Initials|null
f2084|Dependants|Surname|null
f2085|Dependants|First name(s) (as per identity document)|null
f2086|Dependants|Preferred name|null
f2088|Dependants|Date of birth|"19700101"
f2089|Dependants|ID or passport number|null
f2090|Dependants|Country of issue|null
f2091|Dependants|Relationship to main member (For example, mother, child etc. Where your child is not your biological child, please state relationship, i.e. adopted child, foster child. Please provide legal proof)|null
f2092|Dependants|If your dependant is 21 years and older, are they: Married|"Yes"
f2093|Dependants|If your dependant is 21 years and older, are they: Financially dependent on you?|"Yes"
f2094|Dependants|Does your dependant earn an income?|"Yes"
f2095|Dependants|How much does your dependant earn each month?|null
f2096|Dependants|Does your dependant’s spouse earn an income?|"Yes"
f2097|Dependants|How much does your dependant’s spouse earn each month?|null
f2098|Dependants|Are you applying for more than 3 Dependants?
Note: If you are applying for more than 3 dependants, please add the details on a separate page.|"Yes"
f2099|Financial  adviser’s details (to be completed by your financial adviser)|Financial adviser’s name|null
f2100|Financial  adviser’s details (to be completed by your financial adviser)|Code|null
f2101|Financial  adviser’s details (to be completed by your financial adviser)|Intermediary house|null
f2102|Financial  adviser’s details (to be completed by your financial adviser)|Code|null
f2103|Financial  adviser’s details (to be completed by your financial adviser)|Financial adviser’s telephone number (W)|null
f2104|Financial  adviser’s details (to be completed by your financial adviser)|Lead number|null
f2105|Financial  adviser’s details (to be completed by your financial adviser)|Email|null
f2106|Financial  adviser’s details (to be completed by your financial adviser)|Bank reference number (if applicable) (Mandatory for all ABSA and FNB financial advisers)|null
f2107|Select your health plan|Executive Plan|"Yes"
f2115|Complete if  KeyCare Plan Selected|Main member Total earnings over the last 12 months|null
f2116|Complete if  KeyCare Plan Selected|Main member Total monthly earnings|null
f2117|Complete if  KeyCare Plan Selected|Spouse or Partner Total earnings over the last 12 months|null
f2118|Complete if  KeyCare Plan Selected|Spouse or Partner Total monthly earnings|null
f2119|Complete if  KeyCare Plan Selected|Main applicant Name|null
f2120|Complete if  KeyCare Plan Selected|GP name|null
f2121|Complete if  KeyCare Plan Selected|Practice number|null
f2122|Complete if  KeyCare Plan Selected|Second GP name*|null
f2123|Complete if  KeyCare Plan Selected|Practice number|null
f2124|Complete if  KeyCare Plan Selected|Spouse or partner Name|null
f2125|Complete if  KeyCare Plan Selected|Spouse or partner GP name|null
f2126|Complete if  KeyCare Plan Selected|Spouse or partner Practice number|null
f2127|Complete if  KeyCare Plan Selected|Spouse or partner : Second GP name*|null
f2128|Complete if  KeyCare Plan Selected|Spouse or partner : Practice number|null
f2129|Complete if  KeyCare Plan Selected|Dependant 1** Name|null
f2130|Complete if  KeyCare Plan Selected|Dependant 1** GP name|null
f2131|Complete if  KeyCare Plan Selected|Dependant 1** Practice number|null
f2132|Complete if  KeyCare Plan Selected|Dependant 1** Second GP name*|null
f2133|Complete if  KeyCare Plan Selected|Dependant 1** Practice number|null
f2134|Complete if  KeyCare Plan Selected|Dependant 2** Name|null
f2135|Complete if  KeyCare Plan Selected|Dependant 2** GP name*|null
f2136|Complete if  KeyCare Plan Selected|Dependant 2** Practice number|null
f2137|Complete if  KeyCare Plan Selected|Dependant 2** Second GP name*|null
f2138|Complete if  KeyCare Plan Selected|Dependant 2** Practice number|null
f2139|Complete if  KeyCare Plan Selected|Dependant 3** Name|null
f2140|Complete if  KeyCare Plan Selected|Dependant 3** GP name|null
f2141|Complete if  KeyCare Plan Selected|Dependant 3** Practice number|null
f2142|Complete if  KeyCare Plan Selected|Dependant 3* *Second GP name*|null
f2143|Complete if  KeyCare Plan Selected|Dependant 3** Practice number|null
f2144|Employment details (only complete if employer pays the contributions on your behalf)|Name of employer|null
f2145|Employment details (only complete if employer pays the contributions on your behalf)|Employer and billing number|null
f2146|Employment details (only complete if employer pays the contributions on your behalf)|Employee number (or PERSAL number for government employees. Please attach a clear copy of your salary slip.)|null
f2147|Employment details (only complete if employer pays the contributions on your behalf)|Date of employment|null
f2148|Employment details (only complete if employer pays the contributions on your behalf)|Branch name|null
f2149|Employment details (only complete if employer pays the contributions on your behalf)|Branch number|null
f2150|Employment details (only complete if employer pays the contributions on your behalf)|Employer warranty
Authorised signatory|null
f2151|Employment details (only complete if employer pays the contributions on your behalf)|Name|null
f2152|Employment details (only complete if employer pays the contributions on your behalf)|Designation|null
f2153|Employment details (only complete if employer pays the contributions on your behalf)|Name of your business|null
f2154|Employment details (only complete if employer pays the contributions on your behalf)|Registration number|null
f2155|Employment details (only complete if employer pays the contributions on your behalf)|Vat number|null
f2156|Employment details (only complete if employer pays the contributions on your behalf)|Telephone|null
f2157|Employment details (only complete if employer pays the contributions on your behalf)|Fax|null
f2158|Banking details|Bank name|null
f2159|Banking details|Branch name|null
f2160|Banking details|Branch code|null
f2161|Banking details|Account number|null
f2163|Banking details|Account holder|null
f2164|Banking details|Account holder's physical address (own/3rd party/trust/company)|null
f2165|Banking details|Can we use the same account we deduct contributions from to refund your claims?|"Yes"
f2166|Banking details|If you do not want to use the same banking details for your contributions and claims refunds, please give us the details you wouldlike to use:
Please note: We cannot accept credit card account details. We no longer issue cheques. If no details are provided it will impact your claims payment.

Bank name|null
f2167|Banking details|Branch name|null
f2168|Banking details|Branch code|null
f2169|Banking details|Account number|null
f2171|Banking details|Account holder|null
f2172|Previous medical scheme details|Were all your dependants on the same medical scheme|"Yes"
f2173|Previous medical scheme details|If any of your dependants applying for cover belonged to different medical schemes, please complete them below:
Name|null
f2174|Previous medical scheme details|Scheme name|null
f2175|Previous medical scheme details|Start date|"19700101"
f2176|Previous medical scheme details|End date if already resigned|"19700101"
f2177|Previous medical scheme details|Are they still a member?|"Yes"
f2178|Previous medical scheme details|Reason for leaving|null
f2179|Previous medical scheme details|Name|null
f2180|Previous medical scheme details|Scheme name|null
f2181|Previous medical scheme details|Start date|"19700101"
f2182|Previous medical scheme details|End date if already resigned|"19700101"
f2183|Previous medical scheme details|Are they still a member?|"Yes"
f2184|Previous medical scheme details|Reason for leaving|null
f2185|Moving from another medical scheme|Confirm that all people named on this application have not (a) had a break in membership of more than 90 days since resigning from the previous South African
medical scheme, and|"Yes"
f2186|Moving from another medical scheme|(b) are currently or have been members of a South African medical scheme for at least the past 24 months.|"Yes"
f2187|Moving from another medical scheme|If you answer no to any question in 10.1, you must complete all the medical questions in section 11.|null
f2188|Moving from another medical scheme|For any person named on this application form:  Have they been admitted to hospital in the 12 months before this application?|"Yes"
f2189|Moving from another medical scheme|Are they currently taking regular, ongoing medicine and/or treatment of a medical condition or symptom?|null
f2190|Moving from another medical scheme|Are they planning to or reasonably expecting to be hospitalised (including for pregnancy) or expecting to receive dental or medical treatment/investigations costing more than R2 000 in the next 12 months?|"Yes"
f2191|Medical Questions|Tumours and growths: Example: abnormal pap smear results, skin lesions, breast disease, non-cancerous tumours, cancerous tumours, cancer of any organ,
fibrocystic breast disease, fibroadenoma, fibroadenosis, lump in breast, abnormal mammogram result, abnormal PSA (prostate specific antigen), or any other abnormal cancer-screening or diagnostic test result/s.|"Yes"
f2192|Medical Questions|Patient name|null
f2193|Medical Questions|Medical diagnosis|null
f2194|Medical Questions|Date first diagnosed|"19700101"
f2195|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2196|Medical Questions|Medicine used for this condition and dosage|null
f2197|Medical Questions|Date of last treatment|"19700101"
f2198|Medical Questions|Heart and circulation conditions
Example: chest pain, palpitations, shortness of breath, coronary heart disease, angina, heart attack, arrhythmia, high blood pressure
(hypertension), cardiomyopathy, valvular heart disease or heart valve replacement, congenital heart disease, rheumatic fever, high cholesterol, previous heart surgery, stents, pacemaker.|"Yes"
f2199|Medical Questions|Patient name|null
f2200|Medical Questions|Medical diagnosis|null
f2201|Medical Questions|Date first diagnosed|"19700101"
f2202|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2203|Medical Questions|Medicine used for this condition and dosage|null
f2204|Medical Questions|Date of last treatment|"19700101"
f2205|Medical Questions|Gynaecological and obstetrics conditions: Example: abnormal pap smear results, abnormal menstrual bleeding, endometriosis, miscarriage, polycystic ovarian syndrome, infertility, ectopic pregnancy, missed period, ovarian cyst.|"Yes"
f2206|Medical Questions|Patient name|null
f2207|Medical Questions|Medical diagnosis|null
f2208|Medical Questions|Date first diagnosed|"19700101"
f2209|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2210|Medical Questions|Medicine used for this condition and dosage|null
f2211|Medical Questions|Date of last treatment|"19700101"
f2212|Medical Questions|Are you or any of your dependants pregnant or undergoing treatment/investigation for pregnancy?|"Yes"
f2213|Medical Questions|Patient name|null
f2214|Medical Questions|Medical diagnosis|null
f2215|Medical Questions|Date first diagnosed|"19700101"
f2216|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2217|Medical Questions|Medicine used for this condition and dosage|null
f2218|Medical Questions|Date of last treatment|"19700101"
f2219|Medical Questions|Mental health: Example: mood disorders (depression, bipolar disorder), anxiety disorders, schizophrenia, personality disorders, sleeping disorders (like
narcolepsy), eating disorders, Alzheimer’s disease, autism, dementia, attention deficit-hyperactivity disorder, drug and/or alcohol abuse or rehabilitation, suicide attempt, counselling, bulimia and any other psychological conditions.|"Yes"
f2220|Medical Questions|Patient name|null
f2221|Medical Questions|Medical diagnosis|null
f2222|Medical Questions|Date first diagnosed|"19700101"
f2223|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2224|Medical Questions|Medicine used for this condition and dosage|null
f2225|Medical Questions|Date of last treatment|"19700101"
f2226|Medical Questions|Metabolic or endocrine conditions: Example: diabetes (high blood sugar), thyroid disease, Addison’s disease, Cushing’s syndrome, metabolic syndrome, parathyroid disease, Paget’s disease, osteoporosis, growth deficiency, metabolic disorders, Conn’s syndrome.|"Yes"
f2227|Medical Questions|Patient name|null
f2228|Medical Questions|Medical diagnosis|null
f2229|Medical Questions|Date first diagnosed|"19700101"
f2230|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2231|Medical Questions|Medicine used for this condition and dosage|null
f2232|Medical Questions|Date of last treatment|"19700101"
f2233|Medical Questions|Abdominal conditions: Example: hepatitis, cirrhosis, portal hypertension, alcoholic liver disease, liver failure, haemochromatosis, pancreatitis, cystic fibrosis, gall
bladder, gall stones, GORD (reflux), heartburn, oesophageal disease, hernias, atrophic gastritis, ulcers, stomach ulcers, malabsorption, Crohn’s disease, ulcerative colitis, diverticulitis.|"Yes"
f2234|Medical Questions|Patient name|null
f2235|Medical Questions|Medical diagnosis|null
f2236|Medical Questions|Date first diagnosed|"19700101"
f2237|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2238|Medical Questions|Medicine used for this condition and dosage|null
f2239|Medical Questions|Date of last treatment|"19700101"
f2240|Medical Questions|Brain and nerve conditions: Example: stroke, epilepsy, multiple sclerosis, motor neuron disease, myasthenia gravis, migraine, cerebral palsy, Parkinson’s disease,
paraplegia, hemiplegia, quadriplegia, spinal cord injury, hydrocephalus, vetriculo-peritoneal shunt (VP shunt), mental retardation, CVA, bleeding on the brain.|"Yes"
f2241|Medical Questions|Patient name|null
f2242|Medical Questions|Medical diagnosis|null
f2243|Medical Questions|Date first diagnosed|"19700101"
f2244|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2245|Medical Questions|Medicine used for this condition and dosage|"19700101"
f2246|Medical Questions|Date of last treatment|"19700101"
f2247|Medical Questions|Breathing and respiratory conditions: Example: asthma, chronic obstructive pulmonary disease, bronchiectasis, tuberculosis, bronchitis or emphysema, cystic fibrosis, sarcoidosis, pneumonia.|"Yes"
f2248|Medical Questions|Patient name|null
f2249|Medical Questions|Medical diagnosis|null
f2250|Medical Questions|Date first diagnosed|"19700101"
f2251|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2252|Medical Questions|Medicine used for this condition and dosage|null
f2253|Medical Questions|Date of last treatment|"19700101"
f2254|Medical Questions|Musculoskeletal (back, bone and muscle pain): Example: arthritis (any form), ongoing neck and/or back pain, ankylosing spondylitis, lupus, Sjögren’s syndrome, scleroderma, polymyositis, dermatomyositis, polyarteritis nodosa, Wegener’s granulomatosis, sarcoidosis, fibromyalgia, degenerative disc disease, scoliosis, kyphosis,
spinal stenosis, neurogenic bladder, gout, fractures, physical disability, prosthesis, amputation.|"Yes"
f2255|Medical Questions|Patient name|null
f2256|Medical Questions|Medical diagnosis|null
f2257|Medical Questions|Date first diagnosed|"19700101"
f2258|Medical Questions|Date of last symptoms, consultation and/or hospitalisation|"19700101"
f2259|Medical Questions|Medicine used for this condition and dosage|null
f2260|Medical Questions|Date of last treatment|"19700101"
f2261|Medical Questions|Kidney or urinary conditions including current or past dialysis: Example: kidney and/or renal failure, kidney stones, recurrent urinary infections, glomerulonephritis, nephrotic syndrome, polycystic kidney disease, urinary incontinence, bladder infections, other bladder or kidney problems.|"Yes"
