f554|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for any neurological disorder, motor neuron disease or muscular dystrophy (for example, Huntington’s disease, Parkinson’s disease, multiple sclerosis or Alzheimer’s disease)?|""
f555|Medical Questions - Spouse|Diagnosis|""
f556|Medical Questions - Spouse|Age at diagnosis|""
f557|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for polycystic kidneys?|""
f558|Medical Questions - Spouse|Age at diagnosis|""
f559|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for retinitis pigmentosa?|""
f560|Medical Questions - Spouse|Age at diagnosis|""
f561|Medical Questions - Spouse|Have two or more direct family members (mother, father, siblings), whether alive or deceased, been diagnosed or treated for diabetes?|""
f562|Medical Questions - Spouse|Diagnosis|""
f563|Medical Questions - Spouse|Age at diagnosis|""
f564|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for any psychiatric disorders, for example schizophrenia, bipolar mood disorder or depression?|""
f565|Medical Questions - Spouse|Diagnosis|""
f566|Medical Questions - Spouse|Age at diagnosis|""
f567|Medical Questions - Spouse|Have any members of your direct family (mother, father, siblings), whether alive or deceased, been diagnosed or treated for any other familial diseases not mentioned above?|""
f568|Medical Questions - Spouse|Daignosis|""
f569|Medical Questions - Spouse|Age at diagnosis|""
f48|Current Doctor|Initials|""
f128|Current Doctor|Surname|""
f129|Current Doctor|Tel|""
f130|Current Doctor|Years|""
f131|Current Doctor|Current outpatient clinic|""
f614|Current Doctor|Previous Doctor Initials|""
f615|Current Doctor|Previous Doctor Surname|""
f616|Current Doctor|Previous Doctor Tel|""
f617|Current Doctor|Previous Doctor Years|""
f618|Current Doctor|Previous Outpatient Clinic|""
f156|Lifestyle and Occupation - Principal Life|Please confirm the number of times per day you vape, use e-cigarettes or any tobacco product?|""
f157|Lifestyle and Occupation - Principal Life|If "I smoked before but have stopped", please provide date:|""
f158|Lifestyle and Occupation - Principal Life|On Average, how frequently do you consume alcohol|""
f371|Lifestyle and Occupation - Principal Life|On average, how many units do you consume per week? (nr of units)|""
f180|Lifestyle and Occupation - Principal Life|Do you have or have you ever had an alcohol problem?|""
f387|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f159|Lifestyle and Occupation - Principal Life|Did you habitually drink more in the past?|""
f388|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f160|Lifestyle and Occupation - Principal Life|Have you ever been advised to reduce your alcohol consumption?|""
f389|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f161|Lifestyle and Occupation - Principal Life|Have you ever been charged with drunken driving?|""
f390|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f162|Lifestyle and Occupation - Principal Life|Have you ever used anabolic steroids for any reason?|""
f391|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f163|Lifestyle and Occupation - Principal Life|Have you ever used any drugs, for example cannabis (including cannabis oil), cocaine, heroin or ecstasy for any reason? If Yes, please provide more information.|""
f164|Lifestyle and Occupation - Principal Life|More information on drug use:|""
f165|Lifestyle and Occupation - Principal Life|Do you participate in any hazardous pursuits, for example underwater diving, private aviation, skydiving, rock climbing or motocross? If Yes, please provide more information.|""
f166|Lifestyle and Occupation - Principal Life|More information about hazardous pursuits:|""
f152|Lifestyle and Occupation - Principal Life|Have you ever engaged in, been found guilty of, or charged with illegal activities|""
f392|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f167|Lifestyle and Occupation - Principal Life|Do you, for any reason, plan on spending any time outside South Africa, now or in the future, other than for recreation or holiday? If Yes, please provide more information.|""
f168|Lifestyle and Occupation - Principal Life|More information regarding spending time outside SA for other than holiday:|""
f169|Lifestyle and Occupation - Principal Life|Highest Education|""
f170|Lifestyle and Occupation - Principal Life|Gross Monthly Salary:|""
f171|Lifestyle and Occupation - Principal Life|Nominated Occupaiton:|""
f172|Lifestyle and Occupation - Principal Life|Employer:|""
f173|Lifestyle and Occupation - Principal Life|Industry of operation or employment:|""
f174|Lifestyle and Occupation - Principal Life|Brief description of your Occupation:|""
f175|Lifestyle and Occupation - Principal Life|Does your occupation have any associated risks, for example, infrequent or regular underground work, exposure to harmful chemicals, fumes or radiation, working at heights or on unstable terrain and exposure to low- or high-voltage electrical current?|""
f176|Lifestyle and Occupation - Principal Life|If Yes, please provide more information.|""
f372|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Desk bound and office bound tasks (Data capturing, filing)|""
f373|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff within the office (Admin manager, call center manager)|""
f374|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Travelling -please do not include travelling from home to work (Driver, visiting clients)|""
f375|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff on site, in factory or during field work (Building contractor, factory foreman, storeroom supervisor)|""
f376|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Light manual work that requires extensive manual dexterity (Hairdresser, teacher, jeweller)|""
f377|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Moderate Manual Work (Supermarket shelf packer, plumber, electrician, mechanic)|""
f378|Lifestyle and Occupation - Principal Life|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Heavy Manual work (Miner, farrier, diesel mechanic)|""
f379|Lifestyle and Occupation - Principal Life|Does your industry include importing or exporting goods and services? (compulsory)|""
f380|Lifestyle and Occupation - Principal Life|Are you a domestic prominent influential person / foreign prominent public official? (compulsory)|""
f381|Lifestyle and Occupation - Principal Life|Source of funds (compulsory)|""
f382|Lifestyle and Occupation - Principal Life|Description of "Source of funds" - Other|""
f383|Lifestyle and Occupation - Principal Life|Source of wealth (compulsory)|""
f151|Lifestyle and Occupation - Principal Life|Is the principal life or owner insolvent|""
f384|Lifestyle and Occupation - Principal Life|If yes, provide details|""
f385|Lifestyle and Occupation - Principal Life|Have you ever engaged in, been found guilty of, or been charged with illegal activities, such as fraud, bribery, corruption, theft, drug trafficking, extortion, gangsterism or robbery (armed or not)?|""
f386|Lifestyle and Occupation - Principal Life|If Yes, please give details|""
f570|Lifestyle and Occupation - Principal Life|Is the life assured self employed?|""
f571|Lifestyle and Occupation - Principal Life|Company Name|""
f572|Lifestyle and Occupation - Principal Life|If self employed, how many owners does your business have?|""
f573|Lifestyle and Occupation - Principal Life|Are there any other occupations that you are involved or may become involved in?|""
f574|Lifestyle and Occupation - Principal Life|If 'yes', please provide details|""
f575|Lifestyle and Occupation - Principal Life|Is there any direct or indirect hazard associated with your current occupation?|""
f576|Lifestyle and Occupation - Principal Life|If Yes, Provide details|""
f577|Lifestyle and Occupation - Principal Life|Have you been engaged in your present occupation for less than 12 months?|""
f578|Lifestyle and Occupation - Principal Life|Is the physical address of your employer outside of South Africa?|""
f579|Lifestyle and Occupation - Principal Life|During the past three years, have you been absent from work for a continuous period of more than seven days as a result of accident or sickness?|""
f580|Lifestyle and Occupation - Principal Life|Please give the date|""
f393|Lifestyle and Occupation - Spouse|Please confirm the number of times per day you vape, use e-cigarettes or any tobacco product?|""
f394|Lifestyle and Occupation - Spouse|If "I smoked before but have stopped", please provide date:|""
f395|Lifestyle and Occupation - Spouse|On Average, how frequently do you consume alcohol|""
f396|Lifestyle and Occupation - Spouse|On average, how many units do you consume per week? (nr of units)|""
f397|Lifestyle and Occupation - Spouse|Do you have or have you ever had an alcohol problem?|""
f398|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f399|Lifestyle and Occupation - Spouse|Did you habitually drink more in the past?|""
f400|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f401|Lifestyle and Occupation - Spouse|Have you ever been advised to reduce your alcohol consumption?|""
f402|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f403|Lifestyle and Occupation - Spouse|Have you ever been charged with drunken driving?|""
f404|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f405|Lifestyle and Occupation - Spouse|Have you ever used anabolic steroids for any reason?|""
f406|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f407|Lifestyle and Occupation - Spouse|Have you ever used any drugs, for example cannabis (including cannabis oil), cocaine, heroin or ecstasy for any reason? If Yes, please provide more information.|""
f408|Lifestyle and Occupation - Spouse|More information on drug use:|""
f409|Lifestyle and Occupation - Spouse|Do you participate in any hazardous pursuits, for example underwater diving, private aviation, skydiving, rock climbing or motocross? If Yes, please provide more information.|""
f410|Lifestyle and Occupation - Spouse|More information about hazardous pursuits:|""
f411|Lifestyle and Occupation - Spouse|Have you ever engaged in, been found guilty of, or charged with illegal activities|""
f412|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f413|Lifestyle and Occupation - Spouse|Do you, for any reason, plan on spending any time outside South Africa, now or in the future, other than for recreation or holiday? If Yes, please provide more information.|""
f414|Lifestyle and Occupation - Spouse|More information regarding spending time outside SA for other than holiday:|""
f415|Lifestyle and Occupation - Spouse|Highest Education|""
f416|Lifestyle and Occupation - Spouse|Gross Monthly Salary:|""
f417|Lifestyle and Occupation - Spouse|Nominated Occupation:|""
f418|Lifestyle and Occupation - Spouse|Employer:|""
f419|Lifestyle and Occupation - Spouse|Industry of operation or employment:|""
f420|Lifestyle and Occupation - Spouse|Brief description of your Occupation:|""
f421|Lifestyle and Occupation - Spouse|Does your occupation have any associated risks, for example, infrequent or regular underground work, exposure to harmful chemicals, fumes or radiation, working at heights or on unstable terrain and exposure to low- or high-voltage electrical current?|""
f422|Lifestyle and Occupation - Spouse|If Yes, please provide more information.|""
f423|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Desk bound and office bound tasks (Data capturing, filing)|""
f424|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff within the office (Admin manager, call center manager)|""
f425|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Travelling -please do not include travelling from home to work (Driver, visiting clients)|""
f426|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory): Supervising staff on site, in factory or during field work (Building contractor, factory foreman, storeroom supervisor)|""
f427|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Light manual work that requires extensive manual dexterity (Hairdresser, teacher, jeweller)|""
f428|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Moderate Manual Work (Supermarket shelf packer, plumber, electrician, mechanic)|""
f429|Lifestyle and Occupation - Spouse|Please give a breakdown of the time spent on different functions within your occupation in an eight-hour day (compulsory):  Heavy Manual work (Miner, farrier, diesel mechanic)|""
f430|Lifestyle and Occupation - Spouse|Have you ever engaged in, been found guilty of, or been charged with illegal activities, such as fraud, bribery, corruption, theft, drug trafficking, extortion, gangsterism or robbery (armed or not)?|""
f431|Lifestyle and Occupation - Spouse|If Yes, please give details|""
f581|Lifestyle and Occupation - Spouse|Is the life assured self employed?|""
f582|Lifestyle and Occupation - Spouse|Company Name|""
f583|Lifestyle and Occupation - Spouse|If self employed, how many owners does your business have?|""
f584|Lifestyle and Occupation - Spouse|Are there any other occupations that you are involved or may become involved in?|""
f585|Lifestyle and Occupation - Spouse|If 'yes', please provide details|""
f586|Lifestyle and Occupation - Spouse|Is there any direct or indirect hazard associated with your current occupation?|""
f587|Lifestyle and Occupation - Spouse|If Yes, Provide details|""
f588|Lifestyle and Occupation - Spouse|Have you been engaged in your present occupation for less than 12 months?|""
f589|Lifestyle and Occupation - Spouse|Is the physical address of your employer outside of South Africa?|""
f590|Lifestyle and Occupation - Spouse|During the past three years, have you been absent from work for a continuous period of more than seven days as a result of accident or sickness?|""
f591|Lifestyle and Occupation - Spouse|Please give the date|""
f592|Children or Dependants|Child 1: Name|""
f593|Children or Dependants|Child 1: Surname|""
f594|Children or Dependants|Child 1: ID / Passport Number|""
f595|Children or Dependants|Child 1: Date of Birth|""
f596|Children or Dependants|Child 1: Sex|""
f597|Children or Dependants|Child 2: Name|""
f598|Children or Dependants|Child 2: Surname|""
f599|Children or Dependants|Child 2: ID / Passport Number|""
f600|Children or Dependants|Child 1: Date of Birth|""
f601|Children or Dependants|Child 1: Sex|""
f602|Children or Dependants|Child 3: Name|""
f603|Children or Dependants|Child 3: Surname|""
f604|Children or Dependants|Child 3: ID / Passport Number|""
f605|Children or Dependants|Child 3: Date of Birth|""
f606|Children or Dependants|Child 3: Sex|""
f607|Children or Dependants|Child 4: Name|""
f608|Children or Dependants|Child 4: Surname|""
f609|Children or Dependants|Child 4: ID / Passport Number|""
f610|Children or Dependants|Child 4: Date of Birth|""
f611|Children or Dependants|Child 4: Sex|""
f41|Banking Details|Accountholder Name|""
f42|Banking Details|Bank Name|""
f51|Banking Details|Branch Name|""
f52|Banking Details|Branch Code|""
f53|Banking Details|Account Number|""
f54|Banking Details|Account Type|""
f1651|Investor details|Title|null
f1652|Investor details|Names|null
f1653|Investor details|Surname|null
f1654|Investor details|ID/passport number|null
f1655|Investor details|Passport expiry date|null
f1656|Investor details|Date of birth|"19700101"
f1658|Investor details|Nationality|null
f1659|Investor details|Are you a Domestic Prominent Influential Person/Foreign Prominent Public Official?|"Yes"
f1660|Investor details|Occupation|null
f1661|Investor details|Industry of operation/employment|null
f1662|Investor details|Investor tax details
Are you a registered tax payer?|"Yes"
f1663|Investor details|Are you a foreign tax payer?|"Yes"
f1664|Investor details|Investor contact details
Email|null
f1665|Investor details|Cellphone|null
f1666|Investor details|Telephone|null
f1667|Investor details|Complex/unit/house number|null
f1668|Investor details|Complex/estate name|null
f1669|Investor details|Street number|null
f1670|Investor details|Street name/name of farm|null
f1671|Investor details|Suburb/district|null
f1672|Investor details|City/town|null
f1673|Investor details|Country|null
f1675|Investor details|Title|null
f1676|Investor details|Name|null
f1677|Investor details|Surname|null
f1678|Investor details|ID number/passport|null
f1679|Investor details|Date of birth|"19700101"
f1680|Investor details|Passport expiry date|"19700101"
f1681|Investor details|Nationality|null
f1682|Investor details|Address of the responsible person
Complex/unit/house number|null
f1683|Investor details|Complex/estate name|null
f1684|Investor details|Street number|null
f1685|Investor details|Street name/name of farm|null
f1686|Investor details|Suburb/district|null
f1687|Investor details|City/town|null
f1688|Investor details|Country|null
f1689|Investor details|Are you a Domestic Prominent Influential Person/Foreign Prominent Public Official?|"Yes"
f1690|Beneficiary details|Beneficiary
Percentage allocation %|null
f1691|Beneficiary details|Title|null
f1693|Beneficiary details|Names|null
f1694|Beneficiary details|Surname|null
f1695|Beneficiary details|ID/passport|null
f1696|Beneficiary details|Date of birth|"19700101"
f1697|Beneficiary details|Relationship|null
f1698|Beneficiary details|Beneficiary
Percentage allocation %|null
f1699|Beneficiary details|Title|null
f1701|Beneficiary details|Names|null
f1702|Beneficiary details|Surname|null
f1703|Beneficiary details|ID/passport|null
f1704|Beneficiary details|Date of birth|"19700101"
f1705|Beneficiary details|Beneficiary
Percentage allocation %|null
f1706|Beneficiary details|Title|null
f1708|Beneficiary details|Names|null
f1709|Beneficiary details|Surname|null
f1710|Beneficiary details|ID/passport|null
f1711|Beneficiary details|Date of birth|"19700101"
f1712|Beneficiary details|Relationship|null
f1713|Beneficiary details|Beneficiary
Percentage allocation %|null
f1714|Beneficiary details|Title|null
f1716|Beneficiary details|Names|null
f1717|Beneficiary details|Surname|null
f1718|Beneficiary details|ID/passport|null
f1719|Beneficiary details|Date of birth|"19700101"
f1720|Beneficiary details|Relationship|null
f1721|Investment details|Minimum investment amount allowed based on your term till retirement:
Less than 10 years R1,500
Between 10 and 15 years R750
More than 15 years R500|null
f1722|Investment details|Investment amount|null
f1723|Investment details|Commencement date|"19700101"
f1726|Investment details|If "Other", please provide more information|null
f1727|Investment details|Retirement age (55 and over)|null
f1729|Investment details|Life Plan Optimiser and Retirement Investment Integrator
Discovery Life Plan investment number|null
f1731|Contribution collection details|Direct debit order authority for collection from your bank account
Name of accountholder|null
f1732|Contribution collection details|Name of bank|null
f1733|Contribution collection details|Branch name|null
f1734|Contribution collection details|Branch code|null
f1735|Contribution collection details|Account number|null
f1737|Contribution collection details|Authorised signatory|null
f1738|Contribution collection details|Date|"19700101"
f1739|Contribution collection details|Complete the following if you are not the policy owner but have agreed to pay the contributions:
Names|null
f1740|Contribution collection details|Surname/name of registered entity|null
f1741|Contribution collection details|ID/passport number/Registration number|null
f1742|Contribution collection details|Date of birth|"19700101"
f1743|Contribution collection details|Nationality|null
f1744|Contribution collection details|Passport expiry date|"19700101"
f1746|Contribution collection details|Responsible person details(if the payer is a Company)
Title|null
f1747|Contribution collection details|Name|null
f1748|Contribution collection details|Surname|null
f1749|Contribution collection details|ID number/passport|null
f1750|Contribution collection details|Date of birth|"19700101"
f1751|Contribution collection details|Passport expiry date|"19700101"
f1752|Contribution collection details|Nationality|null
f1753|Financial adviser details|Primary financial adviser
Financial adviser name and surname|null
f1754|Financial adviser details|Financial adviser code|null
f1755|Financial adviser details|PRI number (Absa and FNB intermediaries)|null
f1756|Financial adviser details|Financial adviser's fee split|null
f1757|Financial adviser details|Authorised signatory|null
f1758|Financial adviser details|Date|"19700101"
f1759|Financial adviser details|Secondary financial adviser
Financial adviser name and surname|null
f1760|Financial adviser details|Financial adviser code|null
f1761|Financial adviser details|PRI number (Absa and FNB intermediaries)|null
f1762|Financial adviser details|Financial adviser's fee split|null
f1763|Financial adviser details|I confirm that I am an authorised financial services provider or representative.
Authorised signatory|null
f1764|Financial adviser details|Date|"19700101"
